ID,Name,Glottocode,Glottolog_Name,Family,classification_wals,classification_ethnologue,classification_glottolog
BHADRAWAHI,BHADRAWAHI,bhad1241,Bhadrawahi,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Pahari,WesternPahari","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,EasternDardic,Himachali,Kangric-Chamealic-Bhattiyali,Chamealic,Bhadrawahi-Bhalesi-Curahi,Bhadarwahic"
BHATRI,BHATRI,bhat1265,Bhatri,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Eastern,Oriya","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,Indo-AryanEasternzone,Halbic"
BHATTIYALI,BHATTIYALI,bhat1263,Bhattiyali,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Pahari,WesternPahari","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,EasternDardic,Himachali,Kangric-Chamealic-Bhattiyali,Chamealic"
BHELE,BHELE,bhel1238,Bhele,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.31)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic,Bilaic"
BHILALI,BHILALI,bhil1253,Bhilali,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Bhil","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Bhil,Pauri-Nahali"
BHILI,BHILI,bhil1251,Bhili,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Bhil","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Bhil"
BHOIPURI,BHOIPURI,bhoj1244,Bhojpuri,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Eastern,Bihari","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Shaurasenic,Bihari,Magadhan,Bhojpuric"
BHOJPURI,BHOJPURI,bhoj1244,Bhojpuri,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Eastern,Bihari","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Shaurasenic,Bihari,Magadhan,Bhojpuric"
BIAFADA,BIAFADA,biaf1240,Biafada,Atlantic-Congo,NC.JAAD,"Niger-Congo,Atlantic-Congo,Atlantic,Northern,EasternSenegal-Guinea,Tenda","Atlantic-Congo,North-CentralAtlantic,Jaad"
BIAFADA_2,BIAFADA_2,biaf1240,Biafada,Atlantic-Congo,NC.JAAD,"Niger-Congo,Atlantic-Congo,Atlantic,Northern,EasternSenegal-Guinea,Tenda","Atlantic-Congo,North-CentralAtlantic,Jaad"
BIAGE,BIAGE,biag1234,Biage,Koiarian,TNG.KOIARIAN,"Trans-NewGuinea,SoutheastPapuan,Koiarian,Koiaric","Koiarian,Koiaric,Biage-MountainKoiali"
BIAK,BIAK,biak1248,Biak,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,Biakic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay,Biakic,Biak-Roon"
BIAK_2,BIAK_2,biak1248,Biak,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,Biakic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay,Biakic,Biak-Roon"
BIALI,BIALI,bial1238,Biali,Atlantic-Congo,NC.OTI-VOLTA,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Eastern","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Oti-VoltaOriental"
BIAMI,BIAMI,beam1240,Beami,Bosavi,TNG.BOSAVI,"Trans-NewGuinea,Bosavi","Bosavi,Etoro-Bedamini"
BIANGAI,BIANGAI,bian1252,Biangai,Kunimaipan,TNG.CORE_GOILALAN,"Trans-NewGuinea,SoutheastPapuan,Goilalan,Kunimaipa",Kunimaipan
BIATAH_BIDAYUH,BIATAH_BIDAYUH,biat1246,Biatah Bidayuh,Austronesian,An.LAND_DAYAK,"Austronesian,Malayo-Polynesian,LandDayak,Bidayuh,Core,Central","Austronesian,Malayo-Polynesian,LandDayak,Bidayuh-SouthernLandDayak,Bidayuh,Central-WesternBidayuh"
BIBLICAL_HEBREW,BIBLICAL_HEBREW,anci1244,Ancient Hebrew,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,Central,South,Canaanite","Afro-Asiatic,Semitic,WestSemitic,CentralSemitic,NorthwestSemitic,Canaanite,Hebrewic"
BIDAYUH_BAU,BIDAYUH_BAU,baub1235,Bau-Jagoi Bidayuh,Austronesian,An.LAND_DAYAK,"Austronesian,Malayo-Polynesian,LandDayak,Bidayuh,Core,Western","Austronesian,Malayo-Polynesian,LandDayak,Bidayuh-SouthernLandDayak,Bidayuh,Central-WesternBidayuh"
BIDIYA,BIDIYA,bidi1241,Bidiyo,Afro-Asiatic,AA.EAST_CHADIC,"Afro-Asiatic,Chadic,East,B,B.1,1","Afro-Asiatic,Chadic,EastChadic,EastChadicB,EastChadicB.1,Dangla-Mabire-Birgit,Dangla"
BIDJARA,BIDJARA,bidy1243,Bidyara,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Maric","Pama-Nyungan,GreaterMaric,Guwa-Maric,Maric,SouthernMaric,Bidyaric"
BIDJARA_2,BIDJARA_2,bidy1243,Bidyara,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Maric","Pama-Nyungan,GreaterMaric,Guwa-Maric,Maric,SouthernMaric,Bidyaric"
BIEM,BIEM,biem1237,Biem,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Schouten,Kairiru-Manam,Manam","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Schoutenlinkage,Kairiru-Manam,Manamiclinkage,Bam-Manam"
BIEREBO_BONKOVIA,BIEREBO_BONKOVIA,bier1244,Bierebo,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,Epi,Lamenu-Baki,Baki-Bierebo","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate,Epi,Baki-Bierebo"
BIEREBO_BURUPIKA,BIEREBO_BURUPIKA,bier1244,Bierebo,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,Epi,Lamenu-Baki,Baki-Bierebo","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate,Epi,Baki-Bierebo"
BIEREBO_TAVIO,BIEREBO_TAVIO,bier1244,Bierebo,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,Epi,Lamenu-Baki,Baki-Bierebo","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate,Epi,Baki-Bierebo"
BIEREBO_YEVALI,BIEREBO_YEVALI,bier1244,Bierebo,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,Epi,Lamenu-Baki,Baki-Bierebo","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate,Epi,Baki-Bierebo"
BIERIA_VOVO,BIERIA_VOVO,bier1246,Bieria,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,Epi,Bieria-Maii","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate,Epi,Bieria-Maii"
BIGA,BIGA,biga1238,Biga,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,RajaAmpat","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera,Maya-Salawati-Matbat,Maya-Salawati,RajaAmpatMaya,WaigeoMaya"
BIGAMBAL,BIGAMBAL,,,,PN.EAST_QUEENSLAND_BORDER,"Australian,Pama-Nyungan","Pama-Nyungan,EastQueenslandBorderPamaNyungan,Yugambalic,Yugambal-Bigambal"
BIG_NAMBAS_LEVIAMP,BIG_NAMBAS_LEVIAMP,bign1238,Big Nambas,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,MalekulaInterior,MalekulaCentral","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Malakula,WesternMalakulalinkage,PeripheralWesternMalakula,NorthwesternMalakula"
BIG_NAMBAS_UNMET,BIG_NAMBAS_UNMET,bign1238,Big Nambas,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,MalekulaInterior,MalekulaCentral","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Malakula,WesternMalakulalinkage,PeripheralWesternMalakula,NorthwesternMalakula"
BIH,BIH,biha1246,Bih,Austronesian,An.MALAYO-SUMBAWAN,"Austronesian,Malayo-Polynesian,Malayo-Chamic,Chamic,Highlands","Austronesian,Malayo-Polynesian,Malayo-Chamic,Aceh-Chamic,Chamic,Rade-Jarai"
BIJIM,BIJIM,biji1246,Bijim,Atlantic-Congo,NC.BENUE-CONGO_PLATEAU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Plateau,Western,Southwestern,A","Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-CongoPlateau,Tarokoid,Bijimic-Sur-Shall,Kwangic,Vaghat"
BIJOGO,BIJOGO,bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,NC.BIJOGO,"Niger-Congo,Atlantic-Congo,Atlantic,Bijago","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bijogo"
BIJOGO_KAJOKO,BIJOGO_KAJOKO,bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,NC.BIJOGO,"Niger-Congo,Atlantic-Congo,Atlantic,Bijago","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bijogo"
BIJOGO_KAJOKO_2,BIJOGO_KAJOKO_2,bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,NC.BIJOGO,"Niger-Congo,Atlantic-Congo,Atlantic,Bijago","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bijogo"
BIJOGO_KAJOKO_3,BIJOGO_KAJOKO_3,bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,NC.BIJOGO,"Niger-Congo,Atlantic-Congo,Atlantic,Bijago","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bijogo"
BIJOGO_KAMONA,BIJOGO_KAMONA,bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,NC.BIJOGO,"Niger-Congo,Atlantic-Congo,Atlantic,Bijago","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bijogo"
BIKARU,BIKARU,biso1243,Bisorio,Nuclear Trans New Guinea,TNG.ENGA_KEWA-HULI,"Trans-NewGuinea,Engan,Enga","NuclearTransNewGuinea,Enga-Kewa-Huli,Engan,OuterEnga"
BIKARU_3,BIKARU_3,biso1243,Bisorio,Nuclear Trans New Guinea,TNG.ENGA_KEWA-HULI,"Trans-NewGuinea,Engan,Enga","NuclearTransNewGuinea,Enga-Kewa-Huli,Engan,OuterEnga"
BIKSI,BIKSI,yetf1238,Yetfa,Yetfa,Pau.BIKSI,Unclassified_yet,Yetfa
BIKSI_3,BIKSI_3,yetf1238,Yetfa,Yetfa,Pau.BIKSI,Unclassified_yet,Yetfa
BIKSI_4,BIKSI_4,yetf1238,Yetfa,Yetfa,Pau.BIKSI,Unclassified_yet,Yetfa
BIKSI_BIAS,BIKSI_BIAS,yetf1238,Yetfa,Yetfa,Pau.BIKSI,Unclassified_yet,Yetfa
BILAAN_KORONADAL,BILAAN_KORONADAL,koro1310,Koronadal Blaan,Austronesian,An.BILIC,"Austronesian,Malayo-Polynesian,Bilic,Blaan","Austronesian,Malayo-Polynesian,Bilic,Tboli-Blaan,Blaan"
BILAAN_SARANGANI,BILAAN_SARANGANI,sara1326,Sarangani Blaan,Austronesian,An.BILIC,"Austronesian,Malayo-Polynesian,Bilic,Blaan","Austronesian,Malayo-Polynesian,Bilic,Tboli-Blaan,Blaan"
BILAKURA,BILAKURA,bila1257,Karen,Nuclear Trans New Guinea,TNG.NORTH_ADELBERT,"Trans-NewGuinea,Madang,Croisilles,NorthernAdelbert,Numugen,Karian-Usan-Yaban","NuclearTransNewGuinea,Madang,Croisilles,GreaterNorthernAdelbert,NorthernAdelbert,Numugenan,Karian-Usan-Yaben"
BILAKURA_2,BILAKURA_2,bila1257,Karen,Nuclear Trans New Guinea,TNG.NORTH_ADELBERT,"Trans-NewGuinea,Madang,Croisilles,NorthernAdelbert,Numugen,Karian-Usan-Yaban","NuclearTransNewGuinea,Madang,Croisilles,GreaterNorthernAdelbert,NorthernAdelbert,Numugenan,Karian-Usan-Yaben"
BILBIL,BILBIL,bilb1241,Bilibil,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,Bel,NuclearBel,Northern","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage,Bel-Roinji-Nenaya,Bel,WesternBel"
BILE,BILE,bile1244,Bile,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Jarawan,Nigerian","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,Jarawan,NigerianJarawan,Numan"
BILEKI_NAKANAI,BILEKI_NAKANAI,naka1262,Nakanai,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,Willaumez","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,Willaumezlinkage,Nakanai-Meramera"
BILIAU,BILIAU,awad1244,Awad Bing,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,Bel,Astrolabe","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage,Bel-Roinji-Nenaya,Bel,EasternBel"
BILIN,BILIN,bili1260,Bilin,Afro-Asiatic,AA.CENTRAL_CUSHITIC,"Afro-Asiatic,Cushitic,Central,Northern","Afro-Asiatic,Cushitic,Agaw,Northern-Eastern-WesternAgaw,NortheasternAgaw"
BILIN_2,BILIN_2,bili1260,Bilin,Afro-Asiatic,AA.CENTRAL_CUSHITIC,"Afro-Asiatic,Cushitic,Central,Northern","Afro-Asiatic,Cushitic,Agaw,Northern-Eastern-WesternAgaw,NortheasternAgaw"
BILMA_KANURI,BILMA_KANURI,bilm1238,Bilma-Mowar Kanuri,Saharan,Sah.WESTERN_SAHARAN,"Nilo-Saharan,Saharan,Western,Kanuri","Saharan,WesternSaharan,Kanuri-Kanembu,Kanuric,EastKanuri"
BILOXI,BILOXI,bilo1248,Biloxi,Siouan,Sio.OHIO_VALLEY_SIOUAN,"Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan","Siouan,OhioValleySiouan,SoutheasternSiouan"
BILUA,BILUA,bilu1245,Bilua,Bilua,SoP.BILUA,CentralSolomons,Bilua
BILUR,BILUR,bilu1244,Bilur,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,Label-Bilur"
BIMA,BIMA,bima1247,Bima,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Bima-Lembata","Austronesian,Malayo-Polynesian,Bima-Lembata"
BIMIN,BIMIN,bimi1240,Bimin,Nuclear Trans New Guinea,TNG.OK,"Trans-NewGuinea,Ok-Awyu,Ok,Mountain","NuclearTransNewGuinea,Asmat-Awyu-Ok,Awyu-Ok,Ok-Oksapmin,Ok,MountainOk,DivisionAMountainOk"
BIMOBA,BIMOBA,bimo1239,Bimoba,Atlantic-Congo,NC.OTI-VOLTA,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Moba","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Gourmantche-Moba,Moba-Bimoba"
BIMOBA_2,BIMOBA_2,bimo1239,Bimoba,Atlantic-Congo,NC.OTI-VOLTA,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Moba","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Gourmantche-Moba,Moba-Bimoba"
BINA,BINA,bina1271,Bina (Papua New Guinea),Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,PapuanTip,Peripheral,CentralPapuan,Oumic,Magoric","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,PeripheralPapuanTiplinkage,CentralPapuanOceanic,Oumic,Magoric"
BINAHARI,BINAHARI,bina1275,Binahari-Neme,Mailuan,TNG.MAILUAN,"Trans-NewGuinea,SoutheastPapuan,Mailuan","Mailuan,Binaharic"
BINAHARI_MA,BINAHARI_MA,bina1275,Binahari-Neme,Mailuan,TNG.MAILUAN,"Trans-NewGuinea,SoutheastPapuan,Mailuan","Mailuan,Binaharic"
BINAHARI_NEMEA,BINAHARI_NEMEA,bina1275,Binahari-Neme,Mailuan,TNG.MAILUAN,"Trans-NewGuinea,SoutheastPapuan,Mailuan","Mailuan,Binaharic"
BINANDERE,BINANDERE,bina1277,Binandere,Nuclear Trans New Guinea,TNG.BINANDEREAN,"Trans-NewGuinea,GreaterBinanderean,Binanderean,NuclearBinanderean,Binandere","NuclearTransNewGuinea,GreaterBinanderean,Binanderean,NuclearBinanderean"
BINATAUNA,BINATAUNA,bint1245,Bintauna,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Gorontalo-Mongondow,Gorontalic","Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Gorontalo-Mongondow,Gorontalic"
BINE_BOZ,BINE_BOZ,bine1240,Bine,Eastern Trans-Fly,ETF.EasternTrans-Fly,EasternTrans-Fly,EasternTrans-Fly
BINE_KUNINI,BINE_KUNINI,bine1240,Bine,Eastern Trans-Fly,ETF.EasternTrans-Fly,EasternTrans-Fly,EasternTrans-Fly
BINTULU,BINTULU,bint1246,Bintulu,Austronesian,An.NORTH_BORNEO,"Austronesian,Malayo-Polynesian,NorthBorneo,NorthSarawakan,Bintulu","Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan"
BINUKID,BINUKID,binu1244,Talaandig-Binukid,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Manobo,North","Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Manobo,NorthManobo,Kinamiguin-Bukidnon,Bukidnon"
BINUMARIEN,BINUMARIEN,binu1245,Binumarien,Nuclear Trans New Guinea,TNG.TAIRORA,"Trans-NewGuinea,Kainantu-Goroka,Kainantu,Tairora","NuclearTransNewGuinea,Kainantu-Goroka,Kainantu,Tairora"
BIORI_PHALURA,BIORI_PHALURA,phal1254,Palula,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Northwestern,Dardic,Shina","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,EasternDardic,NuclearEasternDardic,Shinaic,WesternShinaic,Dangari"
BIPI,BIPI,bipi1237,Bipi,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,Eastern,Manus,West","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands,Manus,WestManus,WestManusI"
BIRA,BIRA,bera1259,Bera,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.32)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic"
BIRAYLE,BIRAYLE,bira1253,Ongota,Ongota,AA.ONGOTA,Languageisolate_bxe,Ongota
BIRA_4,BIRA_4,bera1259,Bera,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.32)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic"
BIRA_BIP,BIRA_BIP,bila1255,Bila,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.311)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic,Bilaic,Bila-Kaiku"
BIRA_MIALA_BUNIA,BIRA_MIALA_BUNIA,bera1259,Bera,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.32)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic"
BIRA_SEDZABO,BIRA_SEDZABO,bera1259,Bera,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.32)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,RiversBantu,Ngiri,NgiriTerrien,Ngombe-Ababuan,Ababuan,OldBomokandian,Komoic"
BIRGIT,BIRGIT,birg1239,Birgit,Afro-Asiatic,AA.EAST_CHADIC,"Afro-Asiatic,Chadic,East,B,B.1,2","Afro-Asiatic,Chadic,EastChadic,EastChadicB,EastChadicB.1,Dangla-Mabire-Birgit,Birgit-Mogum-Toram"
BIRHOR,BIRHOR,birh1242,Birhor,Austroasiatic,AuA.MUNDA,"Austro-Asiatic,Munda,NorthMunda,Kherwari,Mundari","Austroasiatic,Mundaic,NorthMunda,Kherwarian,Mundaric"
BIRI,BIRI,biri1256,Biri,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Maric","Pama-Nyungan,GreaterMaric,Guwa-Maric,Maric,EasternMaric"
