tip_name,asjp_id,glottocode,glottolog_name
ST.BURMESE_LOLO.KATSO,KATSO,kats1235,Katso
ST.BURMESE_LOLO.SANI_YI,SANI_YI,sani1269,Sani
ST.BURMESE_LOLO.XIDE,XIDE,sich1238,Sichuan Yi
ST.BURMESE_LOLO.NUOSU_YI,NUOSU_YI,sich1238,Sichuan Yi
ST.BURMESE_LOLO.DAFANG,DAFANG,wusa1235,Wusa Nasu
ST.BURMESE_LOLO.LISU,LISU,lisu1250,Lisu
ST.BURMESE_LOLO.LISU_2,LISU_2,lisu1250,Lisu
ST.BURMESE_LOLO.LALO,LALO,xish1235,Xishanba Lalo
ST.BURMESE_LOLO.NANJIANG,NANJIANG,xish1235,Xishanba Lalo
ST.BURMESE_LOLO.JINO,JINO,youl1235,Youle Jinuo
ST.BURMESE_LOLO.PHANA,PHANA,phan1254,Phana'
ST.BURMESE_LOLO.BISU,BISU,bisu1244,Bisu
ST.BURMESE_LOLO.PHUNOI,PHUNOI,phun1245,Phunoi
ST.BURMESE_LOLO.MOJIANG_HONI,MOJIANG_HONI,honi1244,Honi
ST.BURMESE_LOLO.SHUIGUI_HONI,SHUIGUI_HONI,honi1244,Honi
ST.BURMESE_LOLO.DAZHAI_HANI,DAZHAI_HANI,hani1248,Hani
ST.BURMESE_LOLO.AKHA,AKHA,akha1245,Akha
ST.BURMESE_LOLO.GELANGHE_AKHA,GELANGHE_AKHA,akha1245,Akha
ST.BURMESE_LOLO.KADUO,KADUO,kadu1253,Kaduo
ST.BURMESE_LOLO.MPI,MPI,mpii1239,Mpi
ST.BURMESE_LOLO.ENU,ENU,enuu1235,Enu
ST.BURMESE_LOLO.BIYUE,BIYUE,biyo1243,Biyo
ST.BURMESE_LOLO.CAIYUAN_BIYO,CAIYUAN_BIYO,biyo1243,Biyo
ST.NAXI.NAXI,NAXI,naxi1245,Naxi
ST.NAXI.NAXI_2,NAXI_2,naxi1245,Naxi
ST.QIANGIC.OLD_TANGUT,OLD_TANGUT,tang1334,Tangut
ST.QIANGIC.ZHABA,ZHABA,zhab1238,Zhaba
ST.QIANGIC.JIULONG_PUMI,JIULONG_PUMI,nort2723,Northern Pumi
ST.QIANGIC.TANGUT,TANGUT,tang1334,Tangut
ST.QIANGIC.STODSDE,STODSDE,shan1274,Stodsde
ST.QIANGIC.QIANG_PUXI,QIANG_PUXI,sout2728,Southern Qiang
ST.QIANGIC.QIANG_MIANCHI,QIANG_MIANCHI,sout2728,Southern Qiang
ST.QIANGIC.MAWO_QIANG,MAWO_QIANG,nort2722,Northern Qiang
ST.QIANGIC.QIANG_YADU,QIANG_YADU,nort2722,Northern Qiang
ST.QIANGIC.QIANG_LONGXI,QIANG_LONGXI,sout2728,Southern Qiang
ST.RAJI_RAUTE.RAJI,RAJI,raji1240,Raji
ST.RAJI_RAUTE.RAUTE,RAUTE,raut1239,Raute
ST.BODIC.KINNAURI,KINNAURI,kinn1249,Kinnauri
ST.BODIC.RONGPO,RONGPO,rong1264,Rongpo
ST.BODIC.CHAUDANGSI,CHAUDANGSI,chau1259,Chaudangsi
ST.BODIC.BYANSI,BYANSI,byan1241,Byangsi
ST.BODIC.DARMIYA,DARMIYA,darm1243,Darma
ST.BODIC.KAIKE,KAIKE,kaik1246,Kaike
ST.BODIC.TAMANG,TAMANG,east2347,Eastern Tamang
ST.BODIC.MANANGE,MANANGE,mana1288,Manange
ST.BODIC.CHANTYAL,CHANTYAL,chan1310,Chantyal
ST.BODIC.MARPHATAN_THAKALI,MARPHATAN_THAKALI,thak1245,Thakali
ST.BODIC.THAKALI,THAKALI,thak1245,Thakali
ST.BODIC.GHACHOK,GHACHOK,guru1261,Gurung
ST.BODIC.GURUNG,GURUNG,guru1261,Gurung
ST.BODIC.GURUNG_WESTERN,GURUNG_WESTERN,guru1261,Gurung
ST.BODIC.TSHANGLA,TSHANGLA,tsha1245,Tshangla
ST.BODIC.DAKPAKHA,DAKPAKHA,dakp1242,Dakpakha
ST.BODIC.BUMTHANGKHA,BUMTHANGKHA,bumt1240,Bumthangkha
ST.BODIC.RANG_PAS,RANG_PAS,tibe1272,Tibetan
ST.BODIC.SPITI_BHOTI,SPITI_BHOTI,spit1240,Spiti Bhoti
ST.BODIC.JIREL,JIREL,jire1238,Jirel
ST.BODIC.SHERPA,SHERPA,sher1255,Solu-Khumbu Sherpa
ST.BODIC.LOWA,LOWA,lowa1242,Lowa
ST.BODIC.KYIRONG,KYIRONG,kyer1238,Kyerung
ST.BODIC.MAQU_TIBETAN,MAQU_TIBETAN,amdo1237,Amdo Tibetan
ST.BODIC.RGYALTHANG,RGYALTHANG,kham1282,Khams Tibetan
ST.BAIMA.SOUTHERN_BAIMA,SOUTHERN_BAIMA,baim1244,Baima
ST.BAIMA.NORTHERN_BAIMA,NORTHERN_BAIMA,baim1244,Baima
ST.BAIMA.WUJIAO_BAIMA,WUJIAO_BAIMA,baim1244,Baima
ST.BODIC.DZONGKHA,DZONGKHA,dzon1239,Dzongkha
ST.BODIC.TIBETAN_CENTRAL,TIBETAN_CENTRAL,tibe1272,Tibetan
ST.BODIC.LHASA_TIBETAN,LHASA_TIBETAN,tibe1272,Tibetan
ST.BODIC.TIBETAN_LHASA,TIBETAN_LHASA,tibe1272,Tibetan
ST.BODIC.TIBETAN_WRITTEN,TIBETAN_WRITTEN,tibe1272,Tibetan
ST.BODIC.PURIK,PURIK,puri1258,Purik-Sham-Nubra
ST.BODIC.WESTERN_BALTI,WESTERN_BALTI,balt1258,Balti
ST.BODIC.EASTERN_BALTI,EASTERN_BALTI,balt1258,Balti
ST.BODIC.CHORBAT_BALTI,CHORBAT_BALTI,balt1258,Balti
ST.BODIC.KHARMANG_BALTI,KHARMANG_BALTI,balt1258,Balti
ST.BODIC.KARGIL_BALTI,KARGIL_BALTI,balt1258,Balti
ST.BODIC.KHAPALU_BALTI,KHAPALU_BALTI,balt1258,Balti
ST.BODIC.SKARDU_BALTI,SKARDU_BALTI,balt1258,Balti
ST.BODIC.RONDU_BALTI,RONDU_BALTI,balt1258,Balti
ST.BODIC.SHIGAR_BALTI,SHIGAR_BALTI,balt1258,Balti
TNG.DAMAL.DAMAL_2,DAMAL_2,dama1272,Damal
Sum.SUMERIAN.SUMERIAN,SUMERIAN,sume1241,Sumerian
Kun.KUNZA.KUNZA,KUNZA,kunz1244,Kunza
Arc.ARAUCANIAN.RANQUELCHE,RANQUELCHE,mapu1245,Mapudungun
Arc.ARAUCANIAN.MAPUDUNGUN,MAPUDUNGUN,mapu1245,Mapudungun
Arc.ARAUCANIAN.MAPUDUNGUN_2,MAPUDUNGUN_2,mapu1245,Mapudungun
Arc.ARAUCANIAN.MAPUDUNGUN_3,MAPUDUNGUN_3,mapu1245,Mapudungun
Tar.TARASCAN.TARASCAN,TARASCAN,pure1242,Purepecha
Tar.TARASCAN.PURHEPECHA_2,PURHEPECHA_2,pure1242,Purepecha
Tar.TARASCAN.PUREPECHA,PUREPECHA,pure1242,Purepecha
Tar.TARASCAN.PURHEPECHA,PURHEPECHA,pure1242,Purepecha
Wsh.WASHO.WASHO,WASHO,wash1253,Washo
Kus.KUSUNDA.KUSUNDA,KUSUNDA,kusu1250,Kusunda
NDa.NAKH.BATS,BATS,bats1242,Bats
NDa.NAKH.AKKIN_CHECHEN,AKKIN_CHECHEN,chec1245,Chechen
NDa.NAKH.CHECHEN,CHECHEN,chec1245,Chechen
NDa.NAKH.INGUSH,INGUSH,ingu1240,Ingush
NDa.LAK_DARGWA.LAK,LAK,lakk1252,Lak
NDa.LAK_DARGWA.KUBACHI_DARGI,KUBACHI_DARGI,kuba1248,Kubachi
NDa.LAK_DARGWA.DARGWA,DARGWA,darg1241,North-Central Dargwa
NDa.LAK_DARGWA.MUIRI_DARGI,MUIRI_DARGI,darg1241,North-Central Dargwa
NDa.LAK_DARGWA.KAJTAK_DARGI,KAJTAK_DARGI,kajt1238,Kajtak
NDa.LAK_DARGWA.XAJDAK_DARGI,XAJDAK_DARGI,kajt1238,Kajtak
NDa.LAK_DARGWA.ICARI_DARGI,ICARI_DARGI,kajt1238,Kajtak
NDa.LAK_DARGWA.SANZHI_DARGI,SANZHI_DARGI,kajt1238,Kajtak
NDa.LEZGIC.KHINALUG,KHINALUG,khin1240,Khinalug
NDa.LEZGIC.UDI,UDI,udii1243,Udi
NDa.LEZGIC.ARCHI,ARCHI,arch1244,Archi
NDa.LEZGIC.ARCHI_2,ARCHI_2,arch1244,Archi
NDa.LEZGIC.BUDUKH,BUDUKH,budu1248,Budukh
NDa.LEZGIC.KRYZ,KRYZ,kryt1240,Kryz
NDa.LEZGIC.RUTUL,RUTUL,rutu1240,Rutul
NDa.LEZGIC.TSAKHUR,TSAKHUR,tsak1249,Tsakhur
NDa.LEZGIC.AGUL,AGUL,aghu1253,Aghul
NDa.LEZGIC.NORTHERN_TABASSARAN,NORTHERN_TABASSARAN,taba1259,Tabasaran
NDa.LEZGIC.TABASARAN,TABASARAN,taba1259,Tabasaran
NDa.LEZGIC.MIKRAKH_LEZGI,MIKRAKH_LEZGI,lezg1247,Lezgian
NDa.LEZGIC.KUBA_LEZGI,KUBA_LEZGI,lezg1247,Lezgian
NDa.LEZGIC.LEZGI,LEZGI,lezg1247,Lezgian
NDa.AVAR_ANDIC_TSEZIC.TOKITIN_KARATA,TOKITIN_KARATA,kara1474,Karata-Tukita
NDa.AVAR_ANDIC_TSEZIC.AKHVAKH,AKHVAKH,akhv1239,Northern Akhvakh
NDa.AVAR_ANDIC_TSEZIC.NORTHERN_AKHVAKH,NORTHERN_AKHVAKH,akhv1239,Northern Akhvakh
NDa.AVAR_ANDIC_TSEZIC.SOUTHERN_AKHVAKH,SOUTHERN_AKHVAKH,akhv1239,Northern Akhvakh
NDa.AVAR_ANDIC_TSEZIC.ANDI,ANDI,andi1255,Andi
NDa.AVAR_ANDIC_TSEZIC.ANDI_MUNI,ANDI_MUNI,andi1255,Andi
NDa.AVAR_ANDIC_TSEZIC.KARATA,KARATA,kara1474,Karata-Tukita
NDa.AVAR_ANDIC_TSEZIC.BAGWALAL,BAGWALAL,bagv1239,Bagvalal
NDa.AVAR_ANDIC_TSEZIC.TINDI,TINDI,tind1238,Tindi
NDa.AVAR_ANDIC_TSEZIC.CHAMALAL,CHAMALAL,cham1309,Chamalal
NDa.AVAR_ANDIC_TSEZIC.BOTLIKH,BOTLIKH,botl1242,Botlikh
NDa.AVAR_ANDIC_TSEZIC.GODOBERI,GODOBERI,ghod1238,Godoberi
NDa.AVAR_ANDIC_TSEZIC.HUNZIB,HUNZIB,hunz1247,Hunzib
NDa.AVAR_ANDIC_TSEZIC.BEZHTA,BEZHTA,bezh1248,Bezhta
NDa.AVAR_ANDIC_TSEZIC.BEZHTA_2,BEZHTA_2,bezh1248,Bezhta
NDa.AVAR_ANDIC_TSEZIC.INKHOKWARI,INKHOKWARI,khva1239,Khwarshi-Inkhoqwari
NDa.AVAR_ANDIC_TSEZIC.KHWARSHI,KHWARSHI,khva1239,Khwarshi-Inkhoqwari
NDa.AVAR_ANDIC_TSEZIC.SAGADIN_TSEZ,SAGADIN_TSEZ,dido1241,Tsez
NDa.AVAR_ANDIC_TSEZIC.MOKOK_TSEZ,MOKOK_TSEZ,dido1241,Tsez
NDa.AVAR_ANDIC_TSEZIC.HINUKH,HINUKH,hinu1240,Hinuq
NDa.AVAR_ANDIC_TSEZIC.TSEZ,TSEZ,dido1241,Tsez
NDa.AVAR_ANDIC_TSEZIC.AVAR_KUSUR,AVAR_KUSUR,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_ZAKATALY,AVAR_ZAKATALY,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_ANTSUKH,AVAR_ANTSUKH,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_KARAKH,AVAR_KARAKH,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR,AVAR,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_HID,AVAR_HID,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_BATLUKH,AVAR_BATLUKH,avar1256,Avar
NDa.AVAR_ANDIC_TSEZIC.AVAR_ANDALAL,AVAR_ANDALAL,avar1256,Avar
Brs.BURUSHASKI.BURUSHASKI,BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.CENTRAL_YASIN_BURUSHASKI,CENTRAL_YASIN_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.MURTAZABAD_HUNZA_BURUSHASKI,MURTAZABAD_HUNZA_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.HAIDERABAD_HUNZA_BURUSHASKI,HAIDERABAD_HUNZA_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.NAZIMABAD_HUNZA_BURUSHASKI,NAZIMABAD_HUNZA_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.UYUM_NAGAR_BURUSHASKI,UYUM_NAGAR_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.HOPER_NAGAR_BURUSHASKI,HOPER_NAGAR_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.GANISH_HUNZA_BURUSHASKI,GANISH_HUNZA_BURUSHASKI,buru1296,Burushaski
Brs.BURUSHASKI.HUSSAINABAD_HUNZA_BURUSHASKI,HUSSAINABAD_HUNZA_BURUSHASKI,buru1296,Burushaski
Kor.KOREAN.KOREAN,KOREAN,kore1280,Korean
Cmu.CHIMUAN.MOCHICA,MOCHICA,moch1259,Mochica
Ura.SAMOYEDIC.KARAGASSISCH,KARAGASSISCH,mato1250,Mator-Taigi-Karagas
Ura.SAMOYEDIC.MATORISCH,MATORISCH,mato1250,Mator-Taigi-Karagas
Ura.SAMOYEDIC.SELKUP,SELKUP,selk1253,Selkup
Ura.SAMOYEDIC.NENETS,NENETS,nene1249,Tundra Nenets
Ura.UGRIC.KHANTY,KHANTY,khan1273,Kazym-Berezover-Suryskarer Khanty
Ura.UGRIC.MANSI,MANSI,mans1258,Northern Mansi
Ura.MORDVIN.ERZYA,ERZYA,erzy1239,Erzya
Ura.MORDVIN.MOKSCHA_MORDWINISCH,MOKSCHA_MORDWINISCH,moks1248,Moksha
Ura.SAAMI.KILDIN_SAAMI,KILDIN_SAAMI,kild1236,Kildin Saami
Ura.SAAMI.INARI_SAAMI,INARI_SAAMI,inar1241,Inari Saami
Ura.SAAMI.SKOLT_SAAMI,SKOLT_SAAMI,skol1241,Skolt Saami
Ura.SAAMI.SOUTH_SAAMI,SOUTH_SAAMI,sout2674,South Saami
Ura.SAAMI.LULE_SAAMI,LULE_SAAMI,lule1254,Lule Saami
Ura.SAAMI.NORTH_SAAMI,NORTH_SAAMI,nort2671,North Saami
Ura.MARI.TSCHEREMISSISCH_KOZMODEMJANSK,TSCHEREMISSISCH_KOZMODEMJANSK,west2392,Western Mari
Ura.MARI.MEADOW_MARI,MEADOW_MARI,east2328,Eastern Mari
Ura.MARI.TSCHEREMISSISCH_URZUM,TSCHEREMISSISCH_URZUM,east2328,Eastern Mari
Ura.UGRIC.CSANGO,CSANGO,hung1274,Hungarian
Ura.UGRIC.HUNGARIAN,HUNGARIAN,hung1274,Hungarian
Ura.PERMIC.UDMURT,UDMURT,udmu1245,Udmurt
Ura.PERMIC.KOMI_PERMYAK,KOMI_PERMYAK,komi1269,Komi-Permyak
Ura.PERMIC.KOMI_ZYRIAN,KOMI_ZYRIAN,komi1268,Komi-Zyrian
Ura.FINNIC.FINNISH,FINNISH,finn1318,Finnish
Ura.FINNIC.INGRIAN,INGRIAN,ingr1248,Ingrian
Ura.FINNIC.ESTONIAN,ESTONIAN,esto1258,Estonian
Ura.FINNIC.LIVE,LIVE,livv1244,Liv
Ura.FINNIC.VEPS,VEPS,veps1250,Veps
Ura.FINNIC.VOTIC,VOTIC,voti1245,Votic
Ura.FINNIC.ESTONIAN_VORO,ESTONIAN_VORO,sout2679,South Estonian
Ura.FINNIC.KARELIAN,KARELIAN,kare1335,Karelian
Yka.YUKAGHIR.YUKAGHIR_TUNDRA,YUKAGHIR_TUNDRA,nort2745,Northern Yukaghir
Yka.YUKAGHIR.KOLYMA_YUKAGIR,KOLYMA_YUKAGIR,sout2750,Southern Yukaghir
Alt.TURKIC.CHUVASH,CHUVASH,chuv1255,Chuvash
Alt.TURKIC.DOLGAN,DOLGAN,dolg1241,Dolgan
Alt.TURKIC.SAKHA,SAKHA,yaku1245,Sakha
Alt.TURKIC.TOFA,TOFA,kara1462,Taiga Sayan Turkic
Alt.TURKIC.TUVAN,TUVAN,tuvi1240,Tuvinian
Alt.TURKIC.ALTAI,ALTAI,sout2694,Southern Altai
Alt.TURKIC.MIDDLE_CHULYM,MIDDLE_CHULYM,chul1246,Lower Chulym Turkic
Alt.TURKIC.KHAKAS,KHAKAS,khak1248,Khakas
Alt.TURKIC.SHOR,SHOR,shor1247,Mrassu Shor-Tutal
Alt.TURKIC.KHALAJ_IRAN,KHALAJ_IRAN,turk1303,Khalaj Turkic
Alt.TURKIC.ILI_TURKI,ILI_TURKI,ilit1241,Ili Turki
Alt.TURKIC.CHAGATAI,CHAGATAI,chag1247,Chagatai
Alt.TURKIC.UYGHUR,UYGHUR,uigh1240,Uighur
Alt.TURKIC.UZBEK,UZBEK,nort2690,Northern Uzbek
Alt.TURKIC.NOGAI,NOGAI,noga1249,Nogai
Alt.TURKIC.KYRGYZ,KYRGYZ,kirg1245,Kirghiz
Alt.TURKIC.KAZAKH,KAZAKH,kaza1248,Kazakh
Alt.TURKIC.KARAKALPAK,KARAKALPAK,kara1467,Kara-Kalpak
Alt.TURKIC.BASHKIR,BASHKIR,bash1264,Bashkir
Alt.TURKIC.TATAR,TATAR,tata1255,Tatar
Alt.TURKIC.MISHER_TATAR,MISHER_TATAR,tata1255,Tatar
Alt.TURKIC.KAZAN_TATAR,KAZAN_TATAR,tata1255,Tatar
Alt.TURKIC.KUMYK,KUMYK,kumy1244,Kumyk
Alt.TURKIC.KARAIM,KARAIM,kara1464,Karaim
Alt.TURKIC.KARACHAY_BALKAR,KARACHAY_BALKAR,kara1465,Karachay-Balkar
Alt.TURKIC.CRIMEAN_TATAR,CRIMEAN_TATAR,crim1257,Crimean Tatar
Alt.TURKIC.CRIMEAN_TURKISH,CRIMEAN_TURKISH,crim1257,Crimean Tatar
Alt.TURKIC.SALAR,SALAR,sala1264,Salar
Alt.TURKIC.SALAR_2,SALAR_2,sala1264,Salar
Alt.TURKIC.AZERBAIJANI_SOUTHERN,AZERBAIJANI_SOUTHERN,sout2697,South Azerbaijani
Alt.TURKIC.GAGAUZ,GAGAUZ,gaga1249,Gagauz
Alt.TURKIC.TURKISH,TURKISH,nucl1301,Turkish
Alt.TURKIC.TURKISH_2,TURKISH_2,nucl1301,Turkish
Alt.TURKIC.AZERBAIJANI_NORTH_2,AZERBAIJANI_NORTH_2,nort2697,North Azerbaijani
Alt.TURKIC.AZERBAIJANI_NORTH,AZERBAIJANI_NORTH,nort2697,North Azerbaijani
Alt.TURKIC.TEREKEME_AZERI,TEREKEME_AZERI,nort2697,North Azerbaijani
Alt.TURKIC.TURKMEN_2,TURKMEN_2,turk1304,Turkmen
Alt.TURKIC.TURKMEN,TURKMEN,turk1304,Turkmen
Alt.TURKIC.DARA_GAZ_KHORASANI_2,DARA_GAZ_KHORASANI_2,khor1269,Khorasan Turkic
Alt.TURKIC.SHURAK_KHORASANI,SHURAK_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.DOUGHAI_KHORASANI,DOUGHAI_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.QUCHAN_KHORASANI,QUCHAN_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.ASADLI_KHORASANI,ASADLI_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.SHIRWAN_KHORASANI,SHIRWAN_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.ZEYARAT_KHORASANI,ZEYARAT_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.DARA_GAZ_KHORASANI_1,DARA_GAZ_KHORASANI_1,khor1269,Khorasan Turkic
Alt.TURKIC.SHEYH_TEYMUR_KHORASANI,SHEYH_TEYMUR_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.LOTF_ABAD_KHORASANI,LOTF_ABAD_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.MARESHK_KHORASANI,MARESHK_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.JONK_KHORASANI,JONK_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.GUJGI_KHORASANI,GUJGI_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.CHARAM_SARJAM_KHORASANI,CHARAM_SARJAM_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.QARA_BAGH_KHORASANI,QARA_BAGH_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.LANGAR_KHORASANI,LANGAR_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.RUH_ABAD_KHORASANI,RUH_ABAD_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.PIR_KOMAJ_KHORASANI,PIR_KOMAJ_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.HARW_E_OLYA_KHORASANI,HARW_E_OLYA_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.JOGHATAY_KHORASANI,JOGHATAY_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.HOKM_ABAD_KHORASANI,HOKM_ABAD_KHORASANI,khor1269,Khorasan Turkic
Alt.TURKIC.SOLTAN_ABAD_KHORASANI,SOLTAN_ABAD_KHORASANI,khor1269,Khorasan Turkic
Gap.GAPUN.TAIAP,TAIAP,taia1239,Taiap
Gap.GAPUN.TAYAP,TAYAP,taia1239,Taiap
KT.KIOWA_TANOAN.KIOWA,KIOWA,kiow1266,Kiowa
KT.KIOWA_TANOAN.TIWA_SOUTHERN,TIWA_SOUTHERN,sout2961,Southern Tiwa
KT.KIOWA_TANOAN.TIWA_NORTHERN_PICURIS,TIWA_NORTHERN_PICURIS,nort1550,Taos Northern Tiwa
KT.KIOWA_TANOAN.TIWA_NORTHERN_TAOS,TIWA_NORTHERN_TAOS,nort1550,Taos Northern Tiwa
KT.KIOWA_TANOAN.JEMEZ,JEMEZ,jeme1245,Towa
KT.KIOWA_TANOAN.TEWA_ARIZONA,TEWA_ARIZONA,tewa1260,Rio Grande Tewa
KT.KIOWA_TANOAN.TEWA_SAN_JUAN_PUEBLO,TEWA_SAN_JUAN_PUEBLO,tewa1260,Rio Grande Tewa
KT.KIOWA_TANOAN.TEWA_SANTA_CLARA,TEWA_SANTA_CLARA,tewa1260,Rio Grande Tewa
Puq.PUQUINA.PUQUINA,PUQUINA,puqu1242,Puquina
Alg.ALGONQUIAN.MICHIF,MICHIF,mich1243,Heritage Michif
AA.SOUTHERN_CUSHITIC.INNER_MBUGU_BUMBULI,INNER_MBUGU_BUMBULI,mbug1240,Mbugu
AA.SOUTHERN_CUSHITIC.NORMAL_MBUGU,NORMAL_MBUGU,mbug1240,Mbugu
Dra.CENTRAL_DRAVIDIAN.NORTHWESTERN_KOLAMI,NORTHWESTERN_KOLAMI,nort2699,Northwestern Kolami
Dra.CENTRAL_DRAVIDIAN.PARJI,PARJI,duru1236,Duruwa
Dra.NORTHERN_DRAVIDIAN.BRAHUI,BRAHUI,brah1256,Brahui
Dra.NORTHERN_DRAVIDIAN.KUMARBHAG_PAHARIA,KUMARBHAG_PAHARIA,kuma1274,Kumarbhag Paharia
Dra.NORTHERN_DRAVIDIAN.SAURIA_PAHARIA,SAURIA_PAHARIA,saur1249,Sauria Paharia
Dra.NORTHERN_DRAVIDIAN.KURUKH,KURUKH,kuru1301,Kurukh
Dra.NORTHERN_DRAVIDIAN.KURUX_NEPALI,KURUX_NEPALI,kuru1301,Kurukh
Dra.SOUTH_CENTRAL_DRAVIDIAN.TELUGU,TELUGU,telu1262,Telugu
Dra.SOUTH_CENTRAL_DRAVIDIAN.TELUGU_2,TELUGU_2,telu1262,Telugu
Dra.SOUTH_CENTRAL_DRAVIDIAN.KUI,KUI,kuii1252,Kui (India)
Dra.SOUTH_CENTRAL_DRAVIDIAN.KUVI,KUVI,kuvi1243,Kuvi
Dra.SOUTH_CENTRAL_DRAVIDIAN.MANDA_INDIA,MANDA_INDIA,mand1413,Manda (India)
Dra.SOUTH_CENTRAL_DRAVIDIAN.PENGO,PENGO,peng1244,Pengo
Dra.SOUTH_CENTRAL_DRAVIDIAN.SOUTH_BASTAR_GONDI,SOUTH_BASTAR_GONDI,dand1238,Dandami Maria
Dra.SOUTH_CENTRAL_DRAVIDIAN.DORLI_GONDI,DORLI_GONDI,koya1251,Koya
Dra.SOUTH_CENTRAL_DRAVIDIAN.ABUJHMARIA,ABUJHMARIA,mari1414,Maria (India)
Dra.SOUTH_CENTRAL_DRAVIDIAN.HILL_MARIA_GONDI,HILL_MARIA_GONDI,mari1414,Maria (India)
Dra.SOUTH_CENTRAL_DRAVIDIAN.SOUTH_EASTERN_GONDI,SOUTH_EASTERN_GONDI,aher1237,Aheri Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.SOUTHERN_GONDI_2,SOUTHERN_GONDI_2,utno1237,Adilabad Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.ADILABAD_GONDI,ADILABAD_GONDI,utno1237,Adilabad Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.SOUTHERN_GONDI,SOUTHERN_GONDI,utno1237,Adilabad Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.NORTH_BASTAR_GONDI,NORTH_BASTAR_GONDI,aher1237,Aheri Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.WESTERN_GONDI,WESTERN_GONDI,nort2702,Northern Gondi
Dra.SOUTH_CENTRAL_DRAVIDIAN.NORTHERN_GONDI,NORTHERN_GONDI,nort2702,Northern Gondi
Dra.SOUTHERN_DRAVIDIAN.KORAGA_KORRA,KORAGA_KORRA,korr1238,Korra Koraga
Dra.SOUTHERN_DRAVIDIAN.TULU,TULU,tulu1259,Tulu-Bohuai
Dra.SOUTHERN_DRAVIDIAN.BADAGA,BADAGA,bada1257,Badaga
Dra.SOUTHERN_DRAVIDIAN.KANNADA,KANNADA,nucl1305,Kannada
Dra.SOUTHERN_DRAVIDIAN.RAVULA,RAVULA,ravu1237,Ravula
Dra.SOUTHERN_DRAVIDIAN.BETTA_KURUMBA,BETTA_KURUMBA,bett1235,Betta Kurumba
Dra.SOUTHERN_DRAVIDIAN.KURUMBA_ALU,KURUMBA_ALU,aluk1238,Alu Kurumba
Dra.SOUTHERN_DRAVIDIAN.TODA,TODA,toda1252,Toda
Dra.SOUTHERN_DRAVIDIAN.IRULA,IRULA,irul1243,Irula of the Nilgiri
Dra.SOUTHERN_DRAVIDIAN.OLD_TAMIL,OLD_TAMIL,oldt1248,Old Tamil
Dra.SOUTHERN_DRAVIDIAN.TAMIL,TAMIL,tami1289,Tamil
Dra.SOUTHERN_DRAVIDIAN.MALAYALAM,MALAYALAM,mala1464,Malayalam
Dra.SOUTHERN_DRAVIDIAN.PALIYAN,PALIYAN,pali1274,Paliyan
Dra.SOUTHERN_DRAVIDIAN.ULLATAN,ULLATAN,ulla1237,Ullatan
Kri.KARIRI.KARIRI,KARIRI,kari1255,Karirí-Xocó
IE.ILLYRIAN.ILLYRIAN,ILLYRIAN,illy1234,Illyrian
Alt.MONGOLIC.MOGHOL,MOGHOL,mogh1245,Mogholi
Alt.MONGOLIC.TACHENG_DAGUR,TACHENG_DAGUR,daur1238,Dagur
Alt.MONGOLIC.DAUR,DAUR,daur1238,Dagur
