entry_id,entrytag_path,ids,depth
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718]",8
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058]->Tamil-Kannada[5382]->Badaga-Kannada[6772]->Kannadoid[8322]->Nuclear Kannaoid[9749],"[1747, 1908, 2492, 4058, 5382, 6772, 8322, 9749]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Apabhramsic[10947],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10947]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Apabhramsic[10947]->Gujarati-Rajasthani[11925],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10947, 11925]",10
633,Language[1747]->Indo-European[1904],"[1747, 1904]",2
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],"[1747, 1904, 2479, 4034]",4
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751],"[1747, 1904, 2479, 4034, 5357, 6751]",6
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian II[4059]->Teluguic[5383]->Telugu[6774],"[1747, 1908, 2492, 4059, 5383, 6774]",6
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Eastern Dardic[8295],"[1747, 1904, 2479, 4034, 5357, 6751, 8295]",7
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058]->Tamil-Kannada[5382]->Badaga-Kannada[6772]->Kannadoid[8322],"[1747, 1908, 2492, 4058, 5382, 6772, 8322]",7
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716]->Marathic[10941]->Marathi-Konkani[11898],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716, 10941, 11898]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Bihari[11907],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11907]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Macro-Oriya[11931],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11931]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Bihari[11907]->Magadhan[12793],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11907, 12793]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932]->Kamrupa[12813]->Eastern Kamrupa[13522],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11932, 12813, 13522]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407],"[1747, 1904, 2479, 4034, 5357, 29407]",6
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783, 13478]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian II[4059]->Teluguic[5383],"[1747, 1908, 2492, 4059, 5383]",5
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Eastern Dardic[8295]->Kashmiric[9712]->Kashmiri[10934],"[1747, 1904, 2479, 4034, 5357, 6751, 8295, 9712, 10934]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716]->Marathic[10941],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716, 10941]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12772]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Apabhramsic[10947]->Gujarati-Rajasthani[11925]->Gujaratic[12805],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10947, 11925, 12805]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772]->Eastern Panjabi[13468],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12772, 13468]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Bihari[11907]->Magadhan[12793]->Bhojpuric[13496],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11907, 12793, 13496]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478]->Urdu[13970],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783, 13478, 13970]",13
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716]->Marathic[10941]->Marathi-Konkani[11898]->Old-Modern Marathi[12776]->Modern Marathi[13475]->Western Marathi[13967]->Konkan Marathi[14300],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716, 10941, 11898, 12776, 13475, 13967, 14300]",14
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754],"[1747, 1904, 2479, 4034, 5357, 29406, 30754]",7
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776],"[1747, 1904, 2479, 4034, 5357, 29411, 30776]",7
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32554]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Gujarati-Rajasthani[32557],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32557]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Macro-Oriya[32577],"[1747, 1904, 2479, 4034, 5357, 29411, 30776, 32577]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407]->Marathic[30763]->Marathi-Konkani[32542]->Old-Modern Marathi[34145],"[1747, 1904, 2479, 4034, 5357, 29407, 30763, 32542, 34145]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578]->Gauda-Banga[34274],"[1747, 1904, 2479, 4034, 5357, 29411, 30776, 32578, 34274]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Bihari[29412]->Magadhan[30780]->Bhojpuric[32587]->Bhojpuri[34304],"[1747, 1904, 2479, 4034, 5357, 29412, 30780, 32587, 34304]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407]->Marathic[30763]->Marathi-Konkani[32542]->Old-Modern Marathi[34145]->Modern Marathi[35970],"[1747, 1904, 2479, 4034, 5357, 29407, 30763, 32542, 34145, 35970]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Gujarati-Rajasthani[32557]->Gujaratic[34199]->Gujarati[36027],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32557, 34199, 36027]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578]->Kamrupa[34275]->Eastern Kamrupa[36144]->Assamese[37754],"[1747, 1904, 2479, 4034, 5357, 29411, 30776, 32578, 34275, 36144, 37754]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407]->Marathic[30763]->Marathi-Konkani[32542]->Old-Modern Marathi[34145]->Modern Marathi[35970]->Western Marathi[37605]->Konkan Marathi[38917],"[1747, 1904, 2479, 4034, 5357, 29407, 30763, 32542, 34145, 35970, 37605, 38917]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407]->Marathic[30763]->Marathi-Konkani[32542]->Old-Modern Marathi[34145]->Modern Marathi[35970]->Western Marathi[37605],"[1747, 1904, 2479, 4034, 5357, 29407, 30763, 32542, 34145, 35970, 37605]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578]->Kamrupa[34275]->Eastern Kamrupa[36144],"[1747, 1904, 2479, 4034, 5357, 29411, 30776, 32578, 34275, 36144]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32554, 34192]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754]->Eastern Panjabic[32524]->Eastern Panjabi[34108],"[1747, 1904, 2479, 4034, 5357, 29406, 30754, 32524, 34108]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578],"[1747, 1904, 2479, 4034, 5357, 29411, 30776, 32578]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Southern zone[29407]->Marathic[30763]->Marathi-Konkani[32542],"[1747, 1904, 2479, 4034, 5357, 29407, 30763, 32542]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Kashmiric[30758]->Kashmiri[32536],"[1747, 1904, 2479, 4034, 5357, 29406, 30758, 32536]",8
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Bihari[29412],"[1747, 1904, 2479, 4034, 5357, 29412]",6
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716]->Marathic[10941]->Marathi-Konkani[11898]->Old-Modern Marathi[12776]->Modern Marathi[13475],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716, 10941, 11898, 12776, 13475]",12
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Southern zone[9716]->Marathic[10941]->Marathi-Konkani[11898]->Old-Modern Marathi[12776],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9716, 10941, 11898, 12776]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Western Panjabi[12775],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12775]",11
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11932]",10
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905]",10
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058]->Tamil-Kannada[5382]->Badaga-Kannada[6772]->Kannadoid[8322]->Nuclear Kannaoid[9749]->Kannada[10976],"[1747, 1908, 2492, 4058, 5382, 6772, 8322, 9749, 10976]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938]",9
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],"[1747, 1904, 2479, 4034, 5357, 6751, 8297]",7
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058]->Tamil-Kannada[5382],"[1747, 1908, 2492, 4058, 5382]",5
633,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],"[1747, 1904, 2479, 4034, 5357]",5
633,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058],"[1747, 1908, 2492, 4058]",4
633,Language[1747]->Dravidian[1908]->South Dravidian[2492],"[1747, 1908, 2492]",3
634,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Old Chinese[4344],"[1747, 1946, 3038, 4344]",4
634,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Old Chinese[4344]->Shanggu Hanyu[28609],"[1747, 1946, 3038, 4344, 28609]",5
634,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],"[1747, 1946, 3038]",3
634,Language[1747]->Sino-Tibetan[1946],"[1747, 1946]",2
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Iloko[4843],"[1747, 1807, 2158, 3518, 4843]",5
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Meso-Cordilleran[4840]->South-Central Cordilleran[6127],"[1747, 1807, 2158, 3518, 4840, 6127]",6
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],"[1747, 1807, 2158]",3
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Greater Central Philippine[3531]->Central Philippine[4880],"[1747, 1807, 2158, 3531, 4880]",5
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Greater Central Philippine[3531]->Central Philippine[4880]->Tagalogic[6196]->Tagalog-Filipino[7671],"[1747, 1807, 2158, 3531, 4880, 6196, 7671]",7
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Meso-Cordilleran[4840]->South-Central Cordilleran[6127]->Central Cordilleran[7545]->Nuclear Cordilleran[9056]->Ifugaw[10301],"[1747, 1807, 2158, 3518, 4840, 6127, 7545, 9056, 10301]",9
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Meso-Cordilleran[4840]->South-Central Cordilleran[6127]->Central Cordilleran[7545],"[1747, 1807, 2158, 3518, 4840, 6127, 7545]",7
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Greater Central Philippine[3531]->Central Philippine[4880]->Tagalogic[6196],"[1747, 1807, 2158, 3531, 4880, 6196]",6
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518],"[1747, 1807, 2158, 3518]",4
635,Language[1747]->Austronesian[1807],"[1747, 1807]",2
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Meso-Cordilleran[4840],"[1747, 1807, 2158, 3518, 4840]",5
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Greater Central Philippine[3531],"[1747, 1807, 2158, 3531]",4
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Greater Central Philippine[3531]->Central Philippine[4880]->Tagalogic[6196]->Tagalog-Filipino[7671]->Tagalog[9163],"[1747, 1807, 2158, 3531, 4880, 6196, 7671, 9163]",8
635,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Northern Luzon[3518]->Meso-Cordilleran[4840]->South-Central Cordilleran[6127]->Central Cordilleran[7545]->Nuclear Cordilleran[9056],"[1747, 1807, 2158, 3518, 4840, 6127, 7545, 9056]",8
636,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523],"[1747, 1807, 2158, 3523]",4
636,Language[1747]->Austronesian[1807],"[1747, 1807]",2
636,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858],"[1747, 1807, 2158, 3523, 4858]",5
636,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],"[1747, 1807, 2158]",3
636,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Bali-Sasak-Sumbawa[6153]->Balinese[7575],"[1747, 1807, 2158, 3523, 4858, 6153, 7575]",7
